text,language,longitude,latitude,retweet_count,favorite_count,user_id,user_location,followers_count,friends_count,is_retweet,is_quote,tweet_created_at
Just posted a photo @ Sydney  Australia ,en,151.20797,-33.86751,0,0,38091708,sydney,1217.0,206.0,False,False,2021-05-12 11:15:55
Hit pause. Think. And resume.  Your direction is more important than your speed.  #wednesday #humpday @ Melbourne … ,en,144.9661,-37.8156,0,0,931905020,melbourne,583.0,761.0,False,False,2021-05-12 11:20:19
Some pre-dinner entertainment. 🤷‍♀️🔥💥💫💥🔥💥 #tastesofburgundy #athome #balconyview #melbourne #cbd #fireworks @ Melbo… ,en,144.96305759999996,-37.8136276,0,0,287538818,nothing,183.0,111.0,False,False,2021-05-12 11:24:16
@ondineseabrook ‘Princess’ hoodies available now. Link in bio 👸🏻 Exhibition open 12-5pm Thur-Sat. #OndineSeabrook… ,en,151.21036,-33.879909999999995,0,0,416029164,surry hills,263.0,122.0,False,False,2021-05-12 11:27:23
Desk beckons. Tomorrow. #writing #inspiration #desk #writerslife #writingspace #mañana #tomorrow #tomorrowisanewday… ,en,153.433,-28.7758,0,0,28888724,australia,639.0,1363.0,False,False,2021-05-12 11:27:54
Baru saja mengirim foto @ Foodie Jember ,in,119.40315672,-9.62529509,0,0,376709230,indonesia ,640.0,720.0,False,False,2021-05-12 11:28:50
Christie Lamb Band  May 15 2021 @ Catholic Club - Campbelltown  ,en,150.80689099999995,-34.071877,0,0,2592143575,sydney,119.0,50.0,False,False,2021-05-12 11:30:02
Such a lovely beer #dogoclock #dogstats #dogbrews #CANine #tinnytime #HCBT #independent #supportcraft #drinklocal… ,en,146.006,-36.014,0,0,169459139,nothing,2361.0,1997.0,False,False,2021-05-12 11:34:42
Just posted a photo @ Derrimut  Victoria  Australia ,en,144.77604797,-37.79971202,0,0,843454574849490944,melbourne,6.0,96.0,False,False,2021-05-12 11:34:48
LITERALLY THOUGHT I WAS MF DREAMING WHEN I GOT THE CHANCE TO MEET ONE O MY ALL TIME FAV FKN STREAMER !!!!!!!!!!! AH… ,en,144.96568,-37.81056,0,0,2602661863,nothing,83.0,220.0,False,False,2021-05-12 11:35:07
Just posted a photo @ Richmond  Melbourne ,en,145.01473913,-37.89976197,0,0,1364936352723128323,nothing,98.0,318.0,False,False,2021-05-12 11:35:56
Just posted a photo @ Subiaco  Western Australia ,en,115.82444513,-31.94870467,0,0,96507708,calcutta - the city of joy,72.0,631.0,False,False,2021-05-12 11:37:57
Just posted a photo @ Queenscliff  Victoria ,en,144.66079,-38.26806,0,0,216855860,the world,152.0,349.0,False,False,2021-05-12 11:38:18
UNION BINDINGS 2021 Stock is locked and loaded in store and online at ,en,150.82133000000005,-34.05505,0,0,408259262,campbelltown,73.0,252.0,False,False,2021-05-12 11:39:26
Just posted a photo @ The Darling ,en,153.42947423,-28.03164001,0,0,789076022108889088,gold coast,23.0,51.0,False,False,2021-05-12 11:39:51
Just posted a photo @ Darling Harbour  Sydney ,en,151.20155028,-33.8719165,0,0,722232100976340992,sydney,33.0,19.0,False,False,2021-05-12 11:41:34
Just posted a photo @ Brazier &amp; Co. ,en,153.2266,-27.73703,0,0,1321843530,goldcoast ,123.0,413.0,False,False,2021-05-12 11:43:44
Goodnight. Crisp clear sky tonight. The sky is full of light! @ Lakes Entrance  Victoria ,en,147.99178999999995,-37.87952,0,0,2231897220,australia,330.0,724.0,False,False,2021-05-12 11:45:12
#wheninmelbourne #melbourne @ Hosier Lane Street Art ,no,144.96901053,-37.81641777,0,0,78650423,philippines,177039.0,1690.0,False,False,2021-05-12 11:45:26
Baru saja mengirim foto @ DPD PDI Perjuangan NTT ,in,123.64394583,-10.15700116,0,0,1578192134,kupang,804.0,2524.0,False,False,2021-05-12 11:46:40
Did you happen to spot me tonight on @9doctordoctor having a dance with my girl @erikkameredith   #9doctordoctor… ,en,150.68635,-34.01538,0,0,28315391,sydney,146.0,580.0,False,False,2021-05-12 11:49:02
Sunset tonight is a low-key painting. (Don't art me 😂) @ Mentone Beach ,en,145.05930075,-37.98890278,0,0,15510386,mentone vic australia,3543.0,4737.0,False,False,2021-05-12 11:49:04
Just posted a photo @ Kupang ,en,123.5977,-10.1787,0,0,1224598548009742336,east nusa tenggara,138.0,14.0,False,False,2021-05-12 11:50:07
The immature Pacific Gull is trying to get a bit of the crab from the mature Pacific Gull’s catch. The Silver (Sea)… ,en,147.99178999999995,-37.87952,0,0,2231897220,australia,330.0,724.0,False,False,2021-05-12 11:50:35
It’s my favourite time of year ... Love watching my husband play Football ⚽️✨ ... #oldbar #oldbarfc #football… ,en,152.58442,-31.96893,0,0,45567784,old bar,237.0,1878.0,False,False,2021-05-12 11:53:28
Zen mornings in the rainforest 🌳 🌴 🦜 @ Gymea Eco Retreat &amp; Spa ,en,153.42003735,-27.9996335,0,0,79054215,australia,375.0,793.0,False,False,2021-05-12 11:53:41
Just posted a photo @ Sydney  Australia ,en,151.20797,-33.86751,0,0,116941608,sw sydney - macarthur,277.0,253.0,False,False,2021-05-12 11:58:58
To all my #shalover who’s celebrated 🙏💜🙏 SD @ Sydney  Australia ,en,151.20797,-33.86751,0,0,64022319,sydney,82.0,256.0,False,False,2021-05-12 11:59:13
BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG,tl,147.330281,-42.882541,0,0,93309166,9 elizabeth st,431.0,3.0,False,False,2021-05-12 12:00:19
Just posted a photo @ Blind Bight ,en,145.34403,-38.2108599,0,0,571195600,pearcedale,432.0,1150.0,False,False,2021-05-12 12:01:05
Yaz getting acquainted with the new girl in the 'hood  Lady Montgomery. He was quite taken. 🤣… ,en,145.05930075,-37.98890278,0,0,15510386,mentone vic australia,3549.0,4737.0,False,False,2021-05-12 12:05:21
Just posted a photo @ Sydney  Australia ,en,151.20797,-33.86751,0,0,1668775784,merimbula,1096.0,154.0,False,False,2021-05-12 12:06:20
💥💥RAPAROUND LINE UP💥💥 @ Perth  Western Australia ,en,115.858,-31.9513,0,0,183239708,perth,204.0,181.0,False,False,2021-05-12 12:07:15
Selamat Hari Raya Idul Fitri 1442 H  Untuk seluruh keluarga besar PRMI Se-Nusantara yang merayakannya  Mohon Maaf L… ,in,123.59833,-10.16938,0,0,2340644636,kupang,675.0,294.0,False,False,2021-05-12 12:08:06
Just posted a photo @ Canberra  Australian Capital Territory ,en,149.124,-35.3081,0,0,1373931546994900992,nothing,18.0,84.0,False,False,2021-05-12 12:08:30
These cats actually scrub up pretty well… #nbca #midtermconcert @ Ringwood  Victoria ,en,145.22919259,-37.81266036,0,0,23491405,melbourne,16.0,98.0,False,False,2021-05-12 12:12:32
On my left My chihuahua Peanut is fast asleep and on my right my ginger cat Ruby is snoring her head off. My tabby… ,en,151.20797,-33.86751,0,0,352214988,sydney australia,101.0,542.0,False,False,2021-05-12 12:12:38
MORE RAIN ON ITS WAY TODAY 😩. Any one else getting  rained out ?✅ #eddiemarshallexcavations @eddiemarshallexcavatio… ,en,153.0825,-26.6148,0,0,269616365,sunshine coast,5.0,2.0,False,False,2021-05-12 12:13:06
🖤 #art #melbourne #drawing #melbourneart #sketch #lgbt #gay #gaymelbourne @ Melbourne  Victoria  Australia ,en,144.9661,-37.8156,0,0,747430562487377920,victoria,21.0,149.0,False,False,2021-05-12 12:16:43
Just posted a photo @ Service NSW Botany ,en,151.19666,-33.94054000000001,0,0,389321649,australia,16.0,11.0,False,False,2021-05-12 12:17:00
Just posted a photo @ Melbourne  Victoria  Australia ,en,144.9661,-37.8156,0,0,607969713,australia,2064.0,4454.0,False,False,2021-05-12 12:17:26
40e63e9900pEF3A,it,115.1223,-33.6291,0,0,702290904460169216,nothing,104.0,0.0,False,False,2021-05-12 12:20:02
Ay  feeling good  like I should 🤙🏻 em Sydney Opera House ,en,151.21495282,-33.85727979999999,0,0,154728831,flores da cunha,522.0,141.0,False,False,2021-05-12 12:20:54
筋トレ女子に写真を投稿しました,ja,148.359375,-33.13755119,0,0,73203442,地球　tokyo,28101.0,21156.0,False,False,2021-05-12 12:21:20
Wife is stoked to play gunners. Who doesn’t love pinball club on a Wednesday night. Come have a slap with me some t… ,en,138.64758659999998,-34.75291973,0,0,16107485,nothing,67.0,196.0,False,False,2021-05-12 12:21:42
Humpday tins #dogoclock #dogstats #dogbrews #CANine #HCBT #independent #supportcraft #drinklocal #tinnytime… ,en,146.006,-36.0141,0,0,169459139,nothing,2361.0,1997.0,False,False,2021-05-12 12:24:39
Baru saja mengirim foto @ Kanwil Kemenag Provinsi Nusa Tenggara Timur ,in,123.6240381,-10.15740346,0,0,2916395006,kupang - nusa tenggara timur,698.0,114.0,False,False,2021-05-12 12:29:16
The cruel sea! @ Lakes Entrance  Victoria ,en,147.99178999999995,-37.87952,0,0,2231897220,australia,330.0,724.0,False,False,2021-05-12 12:29:44
@Brodhe I’d happily go get mine right now if I was able. Like I really don’t like needles at the best of times  but… ,en,151.09088505,-33.92303467,0,0,142649779,sydney,542.0,264.0,False,False,2021-05-12 12:30:40
Taqoballahu minna wa minkum Minal 'aidin wal faidzin @ Kelabba Maja ,in,121.8389338,-10.4952813,0,0,72320878,nkri harga mati,639.0,293.0,False,False,2021-05-12 12:30:59
Just posted a photo @ Perth  Western Australia ,en,115.858,-31.9513,0,0,258338305,perth,83574.0,62.0,False,False,2021-05-12 12:31:10
Just posted a photo @ VF3 Flow Flex Fly ,en,151.27035,-33.88153,0,0,342739410,bondi beach,663.0,439.0,False,False,2021-05-12 12:33:15
Pelicans always look to me to be bemused by the fact that they can fly! @ Lakes Entrance  Victoria ,en,147.99178999999995,-37.87952,0,0,2231897220,australia,330.0,724.0,False,False,2021-05-12 12:39:36
Just posted a photo @ Melbourne  Victoria  Australia ,en,144.9661,-37.8156,0,0,153695419,melbourne,38.0,25.0,False,False,2021-05-12 12:41:05
Just posted a photo @ Hakata Gensuke Carlton ,en,144.96647179,-37.80408765,0,0,347070609,sydney,391.0,320.0,False,False,2021-05-12 12:44:42
Wednesday in the #HunterValley #wineregionwednesday @ Australia ,en,135.0,-25.0,0,0,1242225736129241094,new south wales,3.0,1.0,False,False,2021-05-12 12:45:17
Post-storm beauty  #golden #flip #sand #beach #upsidedown @ Paringa Place ,en,153.00070278,-27.51336127,0,0,28191397,brisvegas,80.0,58.0,False,False,2021-05-12 12:45:20
One month down  a lifetime to go. @ Woodend  Victoria ,en,144.53226,-37.3525599,0,0,134758083,melbourne,617.0,280.0,False,False,2021-05-12 12:45:50
ありがとうございます #japanesefood @ Nakano Darling ,ja,151.20150374,-33.8782641,0,0,15819667,iphone: -33.869228,915.0,1948.0,False,False,2021-05-12 12:48:17
Just posted a photo @ CJF Coaching ,en,151.59741433,-33.05080671,0,0,1373896341923848192,fishing point | lake macquarie,43.0,701.0,False,False,2021-05-12 12:49:25
Waiting  smelling and listening. A good sleep tonight after much walking today. @ Lakes Entrance  Victoria ,en,147.99178999999995,-37.87952,0,0,2231897220,australia,330.0,724.0,False,False,2021-05-12 12:50:15
Abbotsford  Victoria - I ordered a Margherita/Hawaiian pizza  my friend a vegan focaccia.  We both fell ill with fo… ,en,144.9936641,-37.8000796,0,0,921197448885886977,nothing,268.0,3.0,False,False,2021-05-12 12:50:16
What a vibe! #dinner #food #meal #catchup @ Lilong by Taste of Shanghai Darling Square ,en,151.20384,-33.87863,0,0,15819667,iphone: -33.869228,915.0,1948.0,False,False,2021-05-12 12:50:17
Just posted a photo @ CITY PERFUME ,en,150.90485,-33.8546,0,0,45448091,city perfume,2432.0,468.0,False,False,2021-05-12 12:50:51
Just posted a photo @ Brisbane  Queensland  Australia ,en,153.0284,-27.4699,0,0,550573820,brisbane,220.0,319.0,False,False,2021-05-12 12:52:37
#academiaisbroke,und,144.77951956,-37.87979126,0,0,1591471,melbourne,141.0,407.0,False,True,2021-05-12 12:52:45
Queens in Queenstown.  #tasmania #roadtrip #misty @ Queenstown  Tasmania ,en,145.55898,-42.07716,0,0,3303862231,nothing,330.0,370.0,False,False,2021-05-12 12:53:49
Hello internet. It's Wednesday. I finished a HSP for the first time ever. I have never been so proud and at the sam… ,en,151.154,-33.8961,0,0,39927143,sydney,92.0,538.0,False,False,2021-05-12 12:54:50
I designed and made this last year  and as a #steampunk piece it still one of my favourite outcomes🔥⚒👌I love brave… ,en,150.53477,-34.61329,0,0,29325000,sydney australia,2350.0,2628.0,False,False,2021-05-12 12:56:37
@the_blank_fm telling it how it is on #8cccradio !  Posted @withregram • @the_blank_fm Listen into tomorrow at 5 th… ,en,133.88131,-23.70267,0,0,308892746,alice springs & tennant creek,614.0,333.0,False,False,2021-05-12 13:00:03
BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG,tl,147.330281,-42.882541,0,0,93309166,9 elizabeth st,431.0,3.0,False,False,2021-05-12 13:00:17
nothing much  ,en,151.01147899,-33.85839413,0,0,2244014227,harris park,4.0,289.0,False,False,2021-05-12 13:01:36
Just posted a photo @ Emerson's Restaurant ,en,151.37187403,-32.75326522,0,0,257690112,newcastle,2122.0,1983.0,False,False,2021-05-12 13:03:06
Just posted a photo @ Townsville  Queensland ,en,146.8157,-19.2601,0,0,3012831211,townsville,78.0,82.0,False,False,2021-05-12 13:04:12
Baru saja mengirim foto @ Nangalili  Nusa Tenggara Timur  Indonesia ,in,120.133,-8.78333,0,0,163057438,leethan jak tim,390.0,561.0,False,False,2021-05-12 13:06:52
Baru saja mengirim foto @ Labuanbajo  Nusa Tenggara Timur  Indonesia ,in,119.9,-8.48333,0,0,626321265,bumi allah,99.0,269.0,False,False,2021-05-12 13:08:08
@togfux 📷 @ Kensington  Victoria ,et,144.93,-37.7945,0,0,1298290936779124739,melbourne,157.0,265.0,False,False,2021-05-12 13:24:01
Μετά από 2 μέρες σε ένα τροπικό προορισμό με ψάρεμα  κροκόδειλους και πολλή περιπέτεια  μπαίνουμε πάλι σε ρυθμούς δ… ,el,130.62238944,-12.70600783,0,0,110270004,nothing,240330.0,2527.0,False,False,2021-05-12 13:25:24
Baru saja mengirim foto @ Nangalili  Nusa Tenggara Timur  Indonesia ,in,120.133,-8.78333,0,0,163057438,leethan jak tim,390.0,561.0,False,False,2021-05-12 13:29:07
Baru saja mengirim video @ Labuan Bajo  Komodo  Manggarai Barat ,in,119.88333333,-8.5,0,0,1227065135350476800,labuan bajo manggarai barat,74.0,208.0,False,False,2021-05-12 13:31:01
Just posted a photo @ Gouger Street  Adelaide ,en,138.59374499999998,-34.930726,0,0,48940600,australia,25.0,298.0,False,False,2021-05-12 13:31:15
2017.9.23 ・ 突然。ふとした時に海外に行きたくなる。 ・ なんだかんだで、3年間行けてないんだな〜 パスポート期限切れまであと6ヶ月🤷‍♂️ ・ ・ #Australia #Adelaide #Glenelg… ,ja,138.51117793,-34.98025486,0,0,1324046719,omachi,713.0,487.0,False,False,2021-05-12 13:31:21
Just posted a video @ The 1910 Ironworks ,en,150.52071,-34.60576,0,0,29325000,sydney australia,2350.0,2628.0,False,False,2021-05-12 13:32:18
Ever wondered how I get my hair so silky and smooth? @ Orange  New South Wales ,en,149.09509,-33.282920000000004,0,0,43891786,orange,442.0,827.0,False,False,2021-05-12 13:34:18
#art #style #model #beauty #creation #sexy #deity #lust #desire #magnific #lutruwita #artistsoninstagram #instagram… ,in,146.35037562,-41.17591706,0,0,26142994,nothing,254.0,2938.0,False,False,2021-05-12 13:36:26
b3c57cc500pEE0E,in,143.7167,-35.5667,0,0,702290904460169216,nothing,104.0,0.0,False,False,2021-05-12 13:40:02
Be my Naked Cake 🍰 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,102602923,surfers paradise,384.0,815.0,False,False,2021-05-12 13:43:25
@86400smartbank  Asking for a friend!  Question  - if I have shared on all three social platforms shall I get 3 pai… ,en,153.0284,-27.4699,0,0,1401372798,brisbane city,459.0,1110.0,False,False,2021-05-12 13:48:20
Here’s what it looked like @madzerglin - nothing impressive  but tasted amazing! @ Ironbark Brewery ,en,115.96755123,-31.87799048,0,0,482945154,pete's fortress of solitude,47.0,36.0,False,False,2021-05-12 13:55:43
Acaba de publicar un video en Melbourne  Victoria  Australia ,es,144.9661,-37.8156,0,0,391431372,nothing,12208.0,640.0,False,False,2021-05-12 13:56:24
Just posted a photo @ the Terrace by Emporium Hotel South Bank ,en,153.02348,-27.48195,0,0,198799641,gold coast,5423.0,6015.0,False,False,2021-05-12 13:56:28
Just posted a photo @ Melbourne  Victoria  Australia ,en,144.9661,-37.8156,0,0,41367937,melbourne,57.0,239.0,False,False,2021-05-12 13:56:52
Acaba de publicar una foto en Avalon ,es,144.46886,-38.0161,0,0,102619395,mexico city,1456.0,784.0,False,False,2021-05-12 13:58:00
#39250 Ord River WA 6770  Australia map: ,en,128.95826872,-18.18152327,0,0,1959974761,nothing,2669.0,0.0,False,False,2021-05-12 13:58:57
BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG! BONG,tl,147.330281,-42.882541,0,0,93309166,9 elizabeth st,431.0,3.0,False,False,2021-05-12 14:00:22
Poolside  Developed by @rewindphotolab   #pantex #film #filmphotography #35mm #justinlees  #shootfilm @ Broadbeach… ,en,153.425,-28.0346,0,0,34944754,newcastle,418.0,680.0,False,False,2021-05-12 14:03:45
Woolworths - Melbourne  Victoria - Thai beef sald Just me  about 12 hours after eating symptoms showed. It has been… ,en,144.9560976,-37.8155227,0,0,921197448885886977,nothing,268.0,3.0,False,False,2021-05-12 14:59:12
BONG,in,147.330281,-42.882541,0,0,93309166,9 elizabeth st,431.0,3.0,False,False,2021-05-12 15:00:10
Sydney sky. #opera #sydney #sydneyharbour #sky #clouds @ Sydney Harbour ,en,151.21015549,-33.85976385,0,0,21854026,st kilda,1250.0,1967.0,False,False,2021-05-12 15:01:20
Komaio Airport  Papua New Guinea - Ishurdi Airport  Bangladesh KCJ-IRD Weather (Thu): rain/27°,tl,143.5952,-7.2714,0,0,808745240089808896,internet,73.0,1.0,False,False,2021-05-12 15:13:08
Just posted a photo @ Flores Vacation ,en,121.65860653,-8.84366537,0,0,516330107,flores - malang,326.0,254.0,False,False,2021-05-12 15:23:12
Check out what’s on sale at the moment at Muso’s Stuff! @ Muso's Stuff ,en,144.28341,-36.7637,0,0,461386760,bendigo,363.0,971.0,False,False,2021-05-12 15:28:15
When she new nudes I be like!😍😍😍🥰💯🥷🏾🤗🤗🤗💨🎢🎢 #newnude #saveit #ifitsnotnew  #shedontlikeyou #humpday @ Hump Day ,en,152.578125,-23.2413461,0,0,1336893168378212357,having fun,172.0,190.0,False,False,2021-05-12 15:28:55
Chicken Kiev  : : : :  I love  food. #mycraftmypride #abujaculinaryschool #Chefsinfrica #bbcfood… ,en,151.211,-33.86,0,0,1045998196122681344,nigeria,12.0,55.0,False,False,2021-05-12 15:32:46
